policy_id,period,region,line_of_business,gross_written_premium,net_earned_premium,claims_paid,loss_ratio,combined_ratio,client_name,risk_category,premium_rate,exposure,currency,gwp_usd,nep_usd,claims_paid_usd,currency_rating
P-00566,2024-02-01,Caribbean,Property,3782410,3407614,659654,0.193582371712289,0.27362123446428893,Acentria Reinsurance,Agriculture,1.346,3915281,EUR,4122826.9000000004,3714299.2600000002,719022.8600000001,AA+
P-00567,2024-01-01,Asia Pacific,Marine,1216097,932259,763361,0.8188293167456683,0.8798945948566596,SCOR,Nat Cat,1.164,1215930,USD,1216097.0,932259.0,763361.0,AAA
P-00568,2024-01-01,Middle East & Africa,Liability,5856287,3518674,2078275,0.590641531440537,0.8599120247143774,Swiss Re,Agriculture,0.468,8139198,EUR,6383352.83,3835354.66,2265319.75,AA+
P-00569,2024-01-01,Middle East & Africa,Agriculture,2806873,2329166,717177,0.30791150137001827,0.5355289459921584,Kenya Reinsurance Corporation,Weather,1.114,3437075,EUR,3059491.5700000003,2538790.9400000004,781722.93,AA+
P-00570,2024-01-01,Asia Pacific,Property,6929574,5051907,1283925,0.2541466024612092,0.5111494858048484,Hannover Re,Agriculture,1.144,8068192,KES,50585.8902,36878.9211,9372.6525,BBB
P-00571,2024-04-01,Europe,Liability,7298658,5414409,3764289,0.695235435668048,0.9653653192349136,Munich Re,Political,1.333,9769958,USD,7298658.0,5414409.0,3764289.0,AAA
P-00572,2024-02-01,Kenya,Engineering,1620933,956501,312406,0.32661335429863636,0.39681092566164283,Old Mutual Re Africa,Market,1.166,2172652,EUR,1766816.9700000002,1042586.0900000001,340522.54000000004,AA+
P-00573,2024-04-01,Asia Pacific,Marine,6479706,5342864,1560837,0.29213489244719687,0.6262762442588945,Acentria Reinsurance,Operational,0.972,7968514,EUR,7062879.540000001,5823721.760000001,1701312.33,AA+
P-00574,2024-01-01,Kenya,Liability,5377326,4896645,2358946,0.4817474005160676,0.6185428949982577,Swiss Re,Health,0.61,5347851,USD,5377326.0,4896645.0,2358946.0,AAA
P-00575,2024-02-01,Australia & Pacific,Property,6877130,4137272,1778808,0.4299470762376755,0.6488168758678334,SCOR,Agriculture,0.518,6430502,EUR,7496071.7,4509626.48,1938900.7200000002,AA+
P-00576,2024-04-01,Nordics,Engineering,5341069,4382737,2454934,0.5601371928089685,1.001848517919501,Hollard Re,Weather,0.432,7324826,USD,5341069.0,4382737.0,2454934.0,AAA
P-00577,2024-04-01,North America,Marine,1875105,1176610,417854,0.35513381664272786,0.6939032180760709,Partner Re,Liability,1.021,2188197,USD,1875105.0,1176610.0,417854.0,AAA
P-00578,2024-02-01,Africa,Accident & Health,7541088,4153753,2580182,0.6211688562126828,1.0126496078447476,Acentria Reinsurance,Political,0.837,7855171,USD,7541088.0,4153753.0,2580182.0,AAA
P-00579,2024-02-01,Kenya,Accident & Health,726093,597395,278185,0.465663422023954,0.621673952363134,Hollard Re,Cyber,0.903,833031,EUR,791441.3700000001,651160.55,303221.65,AA+
P-00580,2024-02-01,North America,Marine,4781662,3077723,1840089,0.5978734928386993,0.9623458019918364,Old Mutual Re Africa,Nat Cat,1.323,6296980,EUR,5212011.58,3354718.0700000003,2005697.0100000002,AA+
P-00581,2024-01-01,Kenya,Agriculture,4487032,2844405,2181784,0.7670440742439983,0.8424640181724226,Old Mutual Re Africa,Liability,1.075,5757695,EUR,4890864.880000001,3100401.45,2378144.56,AA+
P-00582,2024-01-01,Middle East & Africa,Liability,1835857,1297567,182503,0.14065015525209873,0.5628024483060101,Partner Re,Cyber,0.749,2099854,EUR,2001084.1300000001,1414348.03,198928.27000000002,AA+
P-00583,2024-02-01,Africa,Energy,362700,221054,80517,0.36424131660137343,0.7978531285879369,Munich Re,Market,0.939,334516,KES,2647.71,1613.6942,587.7741,BBB
P-00584,2024-01-01,Europe,Agriculture,7933378,6793854,3585149,0.5277047460837399,0.7089704049714883,Swiss Re,Nat Cat,0.633,9907108,USD,7933378.0,6793854.0,3585149.0,AAA
P-00585,2024-03-01,Australia & Pacific,Motor,4429251,3309083,699879,0.2115024011183763,0.6493019408602176,Metro Insurers Ltd,Weather,0.87,5133776,EUR,4827883.590000001,3606900.47,762868.1100000001,AA+
P-00586,2024-02-01,North America,Accident & Health,55199,36006,14740,0.4093762150752652,0.8063154464811979,AgriProtect,Market,0.584,71563,EUR,60166.91,39246.54,16066.6,AA+
P-00587,2024-01-01,Australia & Pacific,Accident & Health,3817493,2372165,2278817,0.960648605809461,1.35,Africa Re,Cyber,0.598,5435927,KES,27867.6989,17316.8045,16635.3641,BBB
P-00588,2024-03-01,Latin America,Liability,3722006,3109592,2036832,0.6550158348748003,1.0502088396425933,AgriProtect,Agriculture,0.455,3614592,KES,27170.6438,22700.0216,14868.8736,BBB
P-00589,2024-04-01,Caribbean,Engineering,4618806,2584070,1579115,0.611096061639197,0.8845664378338884,Old Mutual Re Africa,Agriculture,0.699,6259176,KES,33717.2838,18863.711,11527.5395,BBB
P-00590,2024-04-01,Middle East & Africa,Property,2305982,1322590,960600,0.7263021798138501,1.1993531677987463,Acentria Reinsurance,Health,1.094,2143933,KES,16833.6686,9654.907,7012.38,BBB
P-00591,2024-03-01,North America,Accident & Health,4955709,3225276,3171104,0.9832039180522845,1.35,Acentria Reinsurance,Health,0.552,5510424,EUR,5401722.8100000005,3515550.8400000003,3456503.3600000003,AA+
P-00592,2024-02-01,North America,Liability,1436736,796163,383600,0.48181088545938455,0.7492041167941557,Metro Insurers Ltd,Political,0.619,1645392,USD,1436736.0,796163.0,383600.0,AAA
P-00593,2024-01-01,Nordics,Agriculture,4585735,2994182,2151748,0.7186430217000837,1.1060616617440362,Metro Insurers Ltd,Health,1.204,4304516,KES,33475.8655,21857.5286,15707.760400000001,BBB
P-00594,2024-04-01,Nordics,Accident & Health,4190836,3048233,2541959,0.8339123026356581,1.0734618721592382,Swiss Re,Liability,0.589,4009656,USD,4190836.0,3048233.0,2541959.0,AAA
P-00595,2024-01-01,Nordics,Motor,1384267,906814,291337,0.3212753662823909,0.4059819908281276,SCOR,Health,0.853,2068576,USD,1384267.0,906814.0,291337.0,AAA
P-00596,2024-04-01,North America,Accident & Health,4403497,2535294,1579096,0.6228453189255369,0.7563774499664841,Hannover Re,Cyber,0.831,5769705,EUR,4799811.73,2763470.4600000004,1721214.6400000001,AA+
P-00597,2024-01-01,Caribbean,Liability,3857179,2917309,462924,0.15868185372204316,0.5789520928832902,Africa Re,Market,1.301,4272372,USD,3857179.0,2917309.0,462924.0,AAA
P-00598,2024-02-01,Caribbean,Energy,157128,142161,97188,0.6836474138476798,1.0397159330048185,AgriProtect,Nat Cat,0.953,143504,USD,157128.0,142161.0,97188.0,AAA
P-00599,2024-04-01,Asia Pacific,Energy,6338325,4903366,1813697,0.3698881543821122,0.7444441406251604,Hollard Re,Operational,1.236,5734725,EUR,6908774.250000001,5344668.94,1976929.7300000002,AA+
P-00600,2024-04-01,Africa,Energy,435664,287276,99916,0.3478048984252078,0.4660385477519155,Munich Re,Health,0.931,610684,EUR,474873.76,313130.84,108908.44,AA+
